Package ID,Gluten Content (%),Dough Elasticity Index,Dampening Time (hours),Package Weight (g),Ash content (%),Production Recipe,Moisture (%),Starch Content (%),Production Mill,Package Volume (cm3),Proteins (g)/100g,Color,Quality,
652861,11.08,37.884,40,803.098,1.86,4,14.17,55.01,Happy Blackberry Windmill,1001.767508,11.27,2,Low,
652974,10.86,47.536,56,801.612,1.69,3,14.24,55.96,Happy Blackberry Windmill,999.9131619,11.07,2,Average,
653021,11.08,32.362,55,803.433,1.82,1,14.04,55.95,Happy Blackberry Windmill,998.8673587,11.35,2,Low,
653096,10.72,39.444,21,798.48,1.74,1,14.02,55.97,Happy Blackberry Windmill,999.3266561,10.57,4,Average,
654506,10.64,39.002,38,800.853,1.74,4,14.04,56.74,Happy Blackberry Windmill,1000.074864,10.96,4,Average,
654879,12.17,36.387,56,795.235,1.83,4,14.13,52.63,Happy Blackberry Windmill,998.5928305,11.66,2,Low,
655818,10.5,43.656,27,800.759,1.73,4,14.13,55.70,Happy Blackberry Windmill,998.8502276,10.37,3,Average,
657931,11.88,31.899,34,800.196,1.74,1,14.06,52.74,Ancient Oak Mill,998.1480092,11.92,2,High,
658287,11.88,23.639,33,803.086,1.75,3,14.44,52.14,Happy Blackberry Windmill,999.5391271,11.98,2,Low,
660123,10.79,41.269,22,805.066,1.71,1,14.5,55.27,Happy Blackberry Windmill,1000.897575,10.9,4,Average,
660138,8.1,49.491,35,804.793,1.8,3,13.98,62.40,Happy Blackberry Windmill,1001.663777,8.13,3,Average,
661768,12.1,31.298,49,807.272,1.87,1,14.44,52.88,Happy Blackberry Windmill,1001.429909,11.32,2,Low,
662119,10.21,52.157,45,781.888,1.57,5,14.17,55.83,Happy Blackberry Windmill,999.6599851,10.44,2,Average,
662231,11.3,41.705,51,799.681,1.71,2,14.33,57.11,Happy Blackberry Windmill,999.7184651,10.52,2,Average,
662433,8.75,56.198,47,801.929,1.87,4,14.11,61.04,Happy Blackberry Windmill,999.2025177,8.87,2,Low,
664390,12.31,27.491,25,797.79,1.61,4,14.63,52.16,Happy Blackberry Windmill,1001.801759,12.02,3,Low,
664440,10.21,34.046,56,801.522,1.73,4,14.39,58.53,Happy Blackberry Windmill,999.8014299,9.85,2,Average,
665118,9.84,48.956,44,798.214,1.74,3,14.92,59.08,Happy Blackberry Windmill,998.993345,9.41,2,Average,
665176,10.64,43.385,33,801.548,1.69,1,14.22,57.56,Happy Blackberry Windmill,1002.053105,10.49,2,Average,
665196,10.13,48.487,33,799.554,1.75,4,14.13,57.26,Happy Blackberry Windmill,999.5603941,10.19,2,Average,
668846,11.51,38.067,44,802.693,1.67,5,14.09,55.53,Happy Blackberry Windmill,1000.155334,12.1,2,Low,
671911,10.35,43.639,55,802.418,1.86,1,14.41,56.54,Happy Blackberry Windmill,999.8119097,10.67,2,Low,
672273,10.5,48.161,49,798.93,1.69,2,15.31,56.55,Happy Blackberry Windmill,998.7801404,10.65,2,Low,
672693,10.21,40.007,39,799.225,1.75,1,14.39,58.65,Happy Blackberry Windmill,999.1487973,9.56,4,Average,
673729,9.41,46.946,25,797.245,1.72,4,14.37,59.68,Happy Blackberry Windmill,1000.002295,8.94,3,Average,
674194,10.35,46.667,44,806.112,1.76,2,14.2,57.25,Happy Blackberry Windmill,998.8913859,10.44,2,Average,
674314,10.06,37.051,35,807.308,1.74,1,14.13,58.72,Happy Blackberry Windmill,1000.373255,10.28,2,Average,
675368,12.17,29.218,36,798.206,1.83,2,14.44,51.40,Happy Blackberry Windmill,998.9828488,12.18,2,Average,
675548,10.93,32.961,19,797.219,1.71,5,14.17,54.95,Happy Blackberry Windmill,998.8579942,11.41,5,Average,
675641,10.79,36.457,54,805.927,1.76,1,14.09,56.16,Happy Blackberry Windmill,1000.864106,10.71,2,Average,
678541,10.57,39.447,37,802.472,1.69,5,14.39,55.75,Happy Blackberry Windmill,998.7751157,10.39,3,Average,
678637,10.35,34.144,57,801.253,1.73,1,15.12,56.11,Happy Blackberry Windmill,1000.573765,10.57,2,Low,
680106,11.66,36.487,61,803.8,1.72,4,14.15,55.63,Happy Blackberry Windmill,1000.428133,10.9,2,Average,
680214,12.24,37.693,37,803.239,1.75,4,13.95,54.26,Happy Blackberry Windmill,998.6257033,12.43,3,Average,
680835,9.63,43.764,46,801.746,1.87,3,14.2,58.59,Happy Blackberry Windmill,1000.081082,10.24,3,Low,
680959,10.57,37.342,48,801.376,1.7,3,14.09,57.83,Happy Blackberry Windmill,1000.72753,10.49,2,Average,
681186,10.5,35.091,60,800.533,1.76,1,15.12,55.72,Happy Blackberry Windmill,1000.7835,10.7,2,Low,
681468,9.99,39.145,22,796.268,1.71,1,14.11,57.32,Happy Blackberry Windmill,1001.00625,9.85,3,Average,
681946,10.21,43.202,54,805.436,1.69,4,14.04,57.04,Happy Blackberry Windmill,1001.358124,10.46,2,Low,
682576,9.92,54.652,59,799.728,1.75,1,14.24,59.29,Happy Blackberry Windmill,998.6700176,9.6,2,Average,
683290,11.08,34.021,60,802.299,1.71,4,15.29,55.10,Happy Blackberry Windmill,998.5593136,10.36,2,Low,
683898,8.24,67.324,37,800.262,1.58,3,14.57,60.64,Happy Blackberry Windmill,1001.556095,8.64,2,Average,
686014,11.15,40.361,48,805.664,1.73,4,14.39,53.71,Happy Blackberry Windmill,1001.641026,11.62,2,Average,
686158,9.48,50.927,42,805.338,1.91,2,14.09,58.57,Happy Blackberry Windmill,999.0305515,10.22,3,Low,
686513,9.33,46.647,44,802.398,1.94,3,14.28,59.02,Happy Blackberry Windmill,999.787469,10.14,2,Low,
686704,10.42,26.006,48,794.04,1.74,3,14.39,57.73,Happy Blackberry Windmill,1000.437489,10.45,2,Average,
687093,13.04,27.401,42,800.415,1.76,1,14.17,51.58,Happy Blackberry Windmill,999.5278902,13.25,2,Low,
687093,13.04,27.401,42,800.415,1.76,1,14.17,51.58,Happy Blackberry Windmill,999.5278902,13.25,2,Low,
687838,11.44,35.024,35,801.118,1.79,5,15.05,52.34,Happy Blackberry Windmill,1000.404869,11.72,2,Low,
687839,10.72,37.306,45,799.761,1.66,5,14.06,54.99,Happy Blackberry Windmill,1000.929846,10.98,2,Low,
687839,10.72,37.306,45,799.761,1.66,5,14.06,54.99,Happy Blackberry Windmill,1000.929846,10.98,2,Low,
688005,10.21,46.383,52,791.481,1.66,5,14.24,57.87,Happy Blackberry Windmill,1000.569779,9.61,2,Low,
688544,11.73,43.571,27,806.665,1.67,1,14.44,55.91,Happy Blackberry Windmill,1000.677008,11.17,3,Average,
688544,11.73,43.571,27,806.665,1.67,1,14.44,55.91,Happy Blackberry Windmill,1000.677008,11.17,3,Average,
688568,10.06,48.648,43,798.722,1.63,1,14.02,56.61,Happy Blackberry Windmill,999.6296857,10.2,3,Average,
689458,10.28,45.928,61,804.398,1.66,1,14.37,57.51,Happy Blackberry Windmill,1000.066628,10.13,2,High,
690004,10.64,55.766,46,802.851,1.69,2,14.13,57.43,Happy Blackberry Windmill,998.1437377,10.21,2,Average,
690297,9.48,40.975,41,801.01,1.94,3,14.26,59.79,Happy Blackberry Windmill,999.1629991,9.46,3,Low,
691069,9.7,35.067,40,797.412,1.9,5,14.17,57.59,Happy Blackberry Windmill,997.9898655,9.59,2,Low,
691369,10.79,32.696,35,798.585,1.68,1,14.52,54.85,Happy Blackberry Windmill,999.4573036,10.17,2,Average,
693350,10.13,51.17,5,801.473,1.75,1,14.2,57.95,Happy Blackberry Windmill,998.6350733,10.83,7,Average,
693468,10.06,36.025,50,810.585,1.74,1,14.13,56.37,Happy Blackberry Windmill,1002.229262,10.29,2,Average,
693812,9.7,28.385,51,792.604,1.69,4,14.2,57.36,Happy Blackberry Windmill,998.6277132,10.07,2,Average,
694098,11.15,41.749,53,800.445,1.75,5,14.7,52.92,Happy Blackberry Windmill,998.4584479,11.55,2,Average,
694786,10.35,61.955,28,797.229,1.69,5,14.37,57.82,Happy Blackberry Windmill,998.8696706,10.66,5,Average,
696285,10.72,46.793,35,801.179,1.68,5,14.41,55.70,Happy Blackberry Windmill,1001.591576,10.42,2,Low,
698055,11.51,28.451,42,801.228,1.69,4,14.24,54.42,Happy Blackberry Windmill,1001.652573,11.27,2,Low,
698140,9.7,44.726,48,796.708,1.95,3,14.04,58.55,Happy Blackberry Windmill,1000.442009,10.35,3,Low,
698667,9.7,44.795,39,803.826,1.89,3,14.13,58.02,Happy Blackberry Windmill,999.3560217,10.35,2,Low,
700211,10.93,39.652,44,798.437,1.92,5,14.85,54.83,Happy Blackberry Windmill,1000.384083,11.44,2,Average,
701262,12.75,12.116,39,804.956,1.78,1,14.59,52.49,Happy Blackberry Windmill,999.6582878,12.98,2,Low,
701363,12.46,14.428,45,789.485,1.84,1,14.57,51.60,Happy Blackberry Windmill,1000.29147,12.61,2,Low,
701420,10.28,43.106,56,805.462,1.76,4,14.37,57.40,Happy Blackberry Windmill,996.9893321,10.26,2,Average,
701734,10.72,43.538,27,800.162,1.71,3,14.59,56.48,Happy Blackberry Windmill,999.2116276,10.39,3,Average,
702457,10.13,21.618,24,804.035,1.78,1,15.2,55.34,Happy Blackberry Windmill,1000.719808,10.62,4,Low,
703904,9.48,44.676,57,808.379,1.74,2,14.15,59.27,Happy Blackberry Windmill,999.5021869,8.99,2,Average,
704274,11.08,39.285,36,800.516,1.62,4,14.22,55.50,Happy Blackberry Windmill,1000.76287,11.47,4,Average,
705351,10.72,45.56,50,789.733,1.68,3,14.3,54.78,Happy Blackberry Windmill,999.4818534,10.53,3,Average,
705690,10.35,39.76,24,797.158,1.78,3,14.41,58.44,Happy Blackberry Windmill,1001.007431,9.73,3,Average,
706230,10.42,32.413,25,800.395,1.94,2,14.52,58.34,Happy Blackberry Windmill,1000.611109,9.76,4,Low,
706896,11.51,34.797,47,788.625,1.68,1,14.37,54.54,Happy Blackberry Windmill,1000.327375,11.41,2,Average,
707497,9.12,40.03,41,803.687,1.71,3,14.48,60.15,Happy Blackberry Windmill,1001.393496,8.61,3,Average,
707890,11.88,49.223,17,789.261,1.73,4,14.04,55.14,Happy Blackberry Windmill,1000.007794,11.74,4,Average,
707976,9.7,27.903,55,793.576,1.68,1,14.2,59.17,Happy Blackberry Windmill,998.735617,10.2,2,Average,
708142,11.44,38.001,37,799.263,1.71,5,14.66,52.56,Happy Blackberry Windmill,999.1964326,12,2,Low,
708587,11.01,40.686,42,802.132,1.77,4,14.13,55.94,Happy Blackberry Windmill,1001.671406,10.7,2,Average,
708934,10.72,39.462,38,794.773,1.71,3,14.24,56.93,Happy Blackberry Windmill,999.1259449,10.59,2,Average,
709057,8.97,52.927,44,800.675,1.7,2,14.3,60.93,Happy Blackberry Windmill,999.8522746,8.59,2,Average,
709501,9.04,40.337,40,802.133,1.9,5,14.35,58.24,Happy Blackberry Windmill,1001.673028,8.52,2,Low,
709516,9.41,43.473,17,804.215,1.75,3,14.11,57.37,Happy Blackberry Windmill,999.8400536,9.39,4,Average,
711008,9.77,34.936,56,796.675,1.72,1,14.11,59.57,Happy Blackberry Windmill,997.0677663,9.47,2,Average,
711145,11.22,41.28,-7,805.006,1.8,5,14.92,54.71,Happy Blackberry Windmill,1001.928271,10.48,6,Average,
713021,12.31,26.284,24,800.35,1.74,4,14.41,54.53,Happy Blackberry Windmill,998.3397395,11.65,4,Low,
713740,11.95,21.945,52,802.733,1.86,5,14.57,52.25,Happy Blackberry Windmill,999.099687,12.02,2,Low,
714353,12.24,26.084,40,792.09,1.77,4,14.52,52.25,Happy Blackberry Windmill,999.0980632,11.97,2,Low,
715457,9.41,51.345,45,800.995,1.68,5,14.15,58.88,Happy Blackberry Windmill,999.144204,9.84,2,Average,
715581,9.33,46.202,51,795.879,1.77,3,14.2,57.78,Happy Blackberry Windmill,999.4014561,9.9,3,Average,
715847,10.42,41.489,50,803.652,1.73,4,14.22,56.16,Happy Blackberry Windmill,999.1394165,10.75,2,Average,
715997,10.5,43.405,60,809.272,1.76,2,14.37,56.14,Happy Blackberry Windmill,1000.606163,10.08,2,Average,
717220,8.9,41.873,54,803.81,1.88,1,14.13,58.98,Happy Blackberry Windmill,1001.547155,8.55,2,Low,
717339,10.42,49.454,34,795.648,1.69,5,13.98,56.51,Happy Blackberry Windmill,999.1112246,10.48,2,Average,
718206,10.35,40.808,33,801.778,1.8,5,14.28,57.63,Happy Blackberry Windmill,1001.229413,10.89,2,Low,
718825,9.92,38.921,28,799.615,1.85,2,14.26,56.51,Happy Blackberry Windmill,1000.747095,10.28,3,Low,
719801,10.21,47.027,56,802.809,1.75,1,14.74,56.55,Happy Blackberry Windmill,1000.299254,10.59,2,Low,
720518,10.28,32.608,18,801.389,1.87,4,14.46,55.58,Happy Blackberry Windmill,1000.74337,10.26,4,Average,
720611,9.41,26.979,41,803.483,1.76,3,14.24,58.14,Happy Blackberry Windmill,1000.033791,10.15,2,Average,
721188,10.28,37.012,43,801.294,1.71,2,14.83,55.78,Happy Blackberry Windmill,998.411506,9.92,3,Low,
721294,10.64,36.885,40,798.775,1.75,1,14.24,56.93,Happy Blackberry Windmill,1000.807218,10.01,3,Average,
724073,9.63,43.321,47,801.942,1.73,3,15.42,57.75,Happy Blackberry Windmill,1002.545986,9.44,3,Low,
725287,10.42,44.1,31,799.259,1.72,1,14.13,57.58,Happy Blackberry Windmill,1000.301119,11.01,3,Average,
725523,9.12,43.119,33,800.65,1.71,5,14.92,57.78,Happy Blackberry Windmill,1000.929804,8.88,3,Average,
726232,11.66,27.984,57,799.872,1.71,4,14.66,53.83,Happy Blackberry Windmill,998.8488745,12.05,2,Low,
727353,10.72,44.035,42,792.33,1.72,2,14.17,56.00,Happy Blackberry Windmill,999.4005989,10.51,2,Average,
727353,10.72,44.035,42,792.33,1.72,2,14.17,56.00,Happy Blackberry Windmill,999.4005989,10.51,2,Average,
727691,10.5,33.311,37,797.273,1.78,4,14.79,54.44,Happy Blackberry Windmill,1001.152227,11.04,2,Low,
727691,10.5,33.311,37,797.273,1.78,4,14.79,54.44,Happy Blackberry Windmill,1001.152227,11.04,2,Low,
727872,10.28,37.225,18,801.163,1.72,1,15.47,57.21,Happy Blackberry Windmill,999.3531294,9.77,4,Low,
728237,10.13,37.659,34,800.908,1.74,1,14.7,56.18,Happy Blackberry Windmill,999.0355793,10.79,2,Low,
728237,10.13,37.659,34,800.908,1.74,1,14.7,56.18,Happy Blackberry Windmill,999.0355793,10.79,2,Low,
728648,9.63,40.547,35,804.633,1.64,3,14.06,57.93,Happy Blackberry Windmill,1001.463965,9.61,2,Average,
730873,11.66,30.559,45,799.463,1.73,5,14.15,54.03,Happy Blackberry Windmill,1000.556356,12.04,2,Average,
731098,10.06,47.686,26,798.804,1.81,4,14.06,58.78,Happy Blackberry Windmill,999.7313721,9.94,4,Average,
731767,10.28,32.859,26,804.935,1.82,3,14.06,57.10,Happy Blackberry Windmill,999.6316597,10.75,3,Low,
731974,10.42,39.431,26,800.301,1.73,3,14.06,56.88,Happy Blackberry Windmill,999.3843349,9.83,3,Average,
732090,10.79,34.568,53,798.938,1.7,3,14.17,55.24,Happy Blackberry Windmill,998.7897576,10.76,2,Average,
733057,9.7,48.624,39,795.656,1.67,1,14.33,58.22,Happy Blackberry Windmill,1000.236728,9.48,2,Average,
734346,10.72,34.431,39,799.127,1.65,5,14.57,56.00,Happy Blackberry Windmill,999.0260897,10.43,2,Average,
734745,9.99,34.164,43,802.583,1.72,1,14.94,55.64,Happy Blackberry Windmill,1000.017445,10.63,2,Average,
734962,10.42,38.1,34,800.299,1.72,4,15.31,54.58,Happy Blackberry Windmill,999.3820747,10.75,2,Low,
735119,13.19,13.437,37,787.808,1.68,1,14.57,52.90,Happy Blackberry Windmill,1000.41758,12.51,2,Low,
735547,10.06,32.711,44,799.089,1.71,4,14.17,55.58,Happy Blackberry Windmill,1000.08873,10.75,2,Average,
735709,10.28,44.518,34,796.523,1.72,2,15.14,56.76,Happy Blackberry Windmill,1000.210278,10.26,2,Low,
736024,10.5,43.2,37,800.438,1.62,5,14.57,54.98,Happy Blackberry Windmill,1001.776806,11.12,2,Low,
736498,11.3,49.654,43,793.819,1.68,3,14.57,54.95,Happy Blackberry Windmill,999.042136,11.83,2,Average,
737463,12.46,10.684,33,797.593,1.8,4,14.37,52.93,Happy Blackberry Windmill,999.326526,12.24,2,Low,
737771,10.5,38.12,27,800.467,1.67,4,14.44,57.76,Happy Blackberry Windmill,999.5927578,10.28,4,Average,
738635,10.64,45.298,55,795.574,1.65,5,14.26,55.57,Happy Blackberry Windmill,1000.133756,10.96,2,Average,
739064,10.21,48.976,34,797.962,1.71,3,14.26,56.04,Happy Blackberry Windmill,999.7886952,9.8,2,Average,
740406,11.37,32.135,60,801.875,1.78,4,14.13,56.35,Happy Blackberry Windmill,999.1354042,10.66,2,Average,
740792,9.84,37.775,-5,801.441,1.8,3,14.09,58.94,Happy Blackberry Windmill,999.7000358,9.62,7,Low,
740828,9.63,40.117,41,793.554,1.87,3,14.35,57.22,Happy Blackberry Windmill,999.825839,9.49,2,Low,
742293,11.22,36.9,41,800.178,1.72,5,14.94,55.25,Happy Blackberry Windmill,998.1247666,10.82,3,Low,
742456,12.53,20.525,34,802.843,1.67,5,14.33,52.46,Happy Blackberry Windmill,1000.341131,12.14,2,Low,
743314,10.86,43.706,24,804.158,1.72,4,14.02,55.37,Happy Blackberry Windmill,1003.089816,10.63,5,Average,
743384,10.72,60.155,41,795.529,1.67,2,14.37,54.20,Happy Blackberry Windmill,1000.076896,11.31,3,Average,
743389,9.33,42.323,55,792.834,1.77,3,14.48,58.14,Happy Blackberry Windmill,1000.036444,9.73,2,Average,
744570,10.86,43.512,19,806.82,1.79,3,14.46,56.39,Happy Blackberry Windmill,999.7691773,10.44,5,Average,
744786,9.55,50.135,46,793.914,1.74,5,14.61,57.91,Happy Blackberry Windmill,999.1616075,9.23,2,Average,
744857,9.41,33.313,40,799.704,1.71,5,14.13,59.10,Happy Blackberry Windmill,998.6397013,9.05,2,Average,
745443,11.22,34.625,7,796.113,1.73,2,14.09,55.83,Happy Blackberry Windmill,999.6955588,10.89,5,Average,
745483,11.3,32.864,55,804.763,1.77,3,14.85,53.12,Happy Blackberry Windmill,1001.625723,11.25,2,Low,
746631,10.28,32.637,43,799.379,1.69,4,13.98,58.19,Happy Blackberry Windmill,999.3410184,9.72,2,Average,
746749,10.42,44.108,53,803.677,1.71,5,14.66,55.39,Happy Blackberry Windmill,999.1708665,10.91,2,Low,
747417,10.06,46.512,41,804.53,1.63,3,14.09,59.67,Happy Blackberry Windmill,1000.230836,9.49,4,Average,
747957,10.72,36.905,40,806.229,1.81,3,14,56.91,Happy Blackberry Windmill,1000.135948,10.75,3,Average,
748142,9.77,37.37,27,799.879,1.64,4,14.24,58.36,Happy Blackberry Windmill,1002.190762,9.68,3,Average,
748370,11.81,49.223,21,798.375,1.75,5,14.11,53.76,Happy Blackberry Windmill,1000.306287,12.31,4,Average,
748518,9.41,38.033,47,799.089,1.89,3,14.5,56.60,Happy Blackberry Windmill,998.9791281,9.65,3,Low,
749278,9.48,38.891,32,801.597,1.64,2,14.5,57.80,Happy Blackberry Windmill,999.8952423,9.95,4,Average,
749599,9.26,46.442,30,801.358,1.7,3,14.28,58.92,Happy Blackberry Windmill,999.5972997,9.68,4,Average,
749677,9.63,25.68,49,802.523,1.81,1,14.77,58.72,Happy Blackberry Windmill,999.9434732,9.16,2,Low,
749693,11.59,27.179,44,802.367,1.87,4,14.04,53.66,Happy Blackberry Windmill,1000.856071,11.97,3,Low,
750987,10.28,43.138,41,800.185,1.72,5,14.04,57.82,Happy Blackberry Windmill,999.2402457,10.72,2,Average,
751266,10.86,44.072,44,797.322,1.67,1,14.33,54.51,Happy Blackberry Windmill,997.8768069,10.83,2,Average,
751544,10.42,36.013,40,799.202,1.84,1,14.2,57.22,Happy Blackberry Windmill,1001.342694,10.15,3,Low,
752545,10.28,48.279,23,801.592,1.62,1,14.2,58.28,Happy Blackberry Windmill,999.8884177,10.52,3,Average,
753261,9.55,43.934,44,800.572,1.72,2,14.09,58.05,Happy Blackberry Windmill,1001.944771,9.17,2,Average,
755680,9.19,56.016,58,799.794,1.68,5,14.61,58.62,Happy Blackberry Windmill,999.8603251,9.06,2,Average,
756663,9.84,32.983,45,798.404,1.61,2,14.09,57.12,Happy Blackberry Windmill,999.2315839,9.79,3,Average,
758293,10.93,40.5,46,796.285,1.64,1,14.85,55.99,Happy Blackberry Windmill,999.9120211,10.47,3,Low,
760700,11.51,32.844,42,796.538,1.69,1,14.28,55.33,Happy Blackberry Windmill,1000.228969,12.07,2,Average,
761211,9.41,34.95,57,801.703,1.88,2,14.44,58.87,Happy Blackberry Windmill,998.92123,9.2,2,Low,
761456,9.92,63.869,32,796.495,1.66,4,14.44,56.99,Happy Blackberry Windmill,999.0610831,10.65,3,Average,
763329,10.42,44.865,50,798.97,1.8,4,14.98,54.89,Happy Blackberry Windmill,1001.051203,10.4,2,Low,
763552,9.48,52.341,45,794.898,1.77,4,14.26,60.14,Happy Blackberry Windmill,1000.400161,8.93,3,Low,
764544,10.72,41.306,41,801.48,1.74,2,14.17,57.40,Happy Blackberry Windmill,1000.856979,10.23,3,Average,
764664,10.86,37.586,52,798.974,1.71,3,14.66,57.21,Happy Blackberry Windmill,1001.056771,10.24,2,Low,
764683,11.22,34.414,27,796.48,1.61,3,14.92,55.57,Happy Blackberry Windmill,999.0433145,11.43,3,Low,
764887,10.35,44.115,37,802.655,1.7,3,14.87,55.52,Happy Blackberry Windmill,1000.10761,10.7,2,Low,
765049,10.5,36.361,36,799.803,1.73,2,14.13,57.96,Happy Blackberry Windmill,998.7629797,10.54,3,Average,
766042,10.64,43.252,38,801.913,1.7,1,14.33,57.23,Happy Blackberry Windmill,1000.28968,10.45,2,Average,
766506,8.97,25.427,13,796.636,1.78,4,14.35,59.91,Happy Blackberry Windmill,999.2380781,9.23,4,Average,
766814,10.64,50.309,48,804.079,1.77,3,14.06,56.94,Happy Blackberry Windmill,999.6705087,10.65,2,Average,
767945,11.73,25.18,44,797.273,1.79,1,14.41,53.38,Happy Blackberry Windmill,1001.151941,11.02,2,Low,
768858,10.72,55.544,32,796.729,1.68,1,14.63,55.05,Happy Blackberry Windmill,999.3551023,10.88,4,Average,
769264,11.37,33.221,28,800.781,1.73,2,14.11,54.43,Happy Blackberry Windmill,998.8768946,10.72,3,Average,
769327,9.84,46.703,59,791.983,2,1,14.13,57.79,Happy Blackberry Windmill,1001.204416,10.16,2,Low,
769401,10.21,45.39,33,799.091,1.86,2,14.5,56.12,Happy Blackberry Windmill,1001.203322,9.92,3,Low,
770081,11.3,38.474,43,801.64,1.75,3,14.74,56.15,Happy Blackberry Windmill,998.8429158,10.84,2,Average,
770191,11.08,29.491,59,797.012,1.73,2,15.31,54.43,Happy Blackberry Windmill,1000.824357,10.35,2,Low,
772062,11.15,41.27,46,795.798,1.8,2,14.26,56.94,Happy Blackberry Windmill,1000.415524,10.57,3,Average,
772119,10.42,41.933,43,801.416,1.74,4,14.24,57.80,Happy Blackberry Windmill,998.5640161,10.16,2,Average,
773033,11.3,36.495,21,803.065,1.76,4,14.13,54.75,Happy Blackberry Windmill,999.5124158,11.23,4,Average,
773342,9.99,43.443,25,799.037,1.75,1,14.24,58.05,Happy Blackberry Windmill,1000.022859,9.84,3,Average,
773656,9.7,67.222,30,801.248,1.67,1,13.95,59.72,Happy Blackberry Windmill,1000.567063,9.51,3,Average,
773777,11.3,36.474,8,802.99,1.76,5,14.2,55.59,Happy Blackberry Windmill,999.4191354,10.65,5,Average,
774190,9.92,55.004,58,806.412,1.76,5,14.13,57.96,Happy Blackberry Windmill,1002.571645,9.41,2,Low,
774458,10.5,45.661,49,786.607,1.69,1,14.15,57.88,Happy Blackberry Windmill,1000.018739,10.57,2,Average,
774708,11.01,36.166,39,798.655,1.73,5,14.13,56.60,Happy Blackberry Windmill,999.5448528,11.42,4,Average,
774751,9.63,47.717,59,805.238,1.72,1,14.04,58.07,Happy Blackberry Windmill,1001.111255,9.99,2,Average,
775089,10.42,35.993,51,805.998,1.89,4,14.28,55.36,Happy Blackberry Windmill,999.8493247,11.07,2,Low,
775393,10.86,35.265,36,803.263,1.8,4,14.09,56.11,Happy Blackberry Windmill,999.7593282,11.08,2,Average,
779438,9.77,48.232,59,797.12,1.81,2,14.2,56.00,Ancient Oak Mill,998.7342536,10.42,2,High,
780660,8.17,41.416,44,755.841,1.78,5,14.04,60.45,Happy Blackberry Windmill,1000.417152,8.03,2,Average,
780981,11.44,34.908,44,800.646,1.73,2,14.24,56.83,Happy Blackberry Windmill,1000.924859,10.67,2,Average,
781971,10.86,16.992,61,800.726,1.8,1,14.33,56.31,,999.9161253,10.18,2,Average,
782338,9.63,41.447,72,791.451,1.68,4,14.44,58.60,Happy Blackberry Windmill,999.4113335,9.44,1,Average,
782674,8.68,48.036,56,792.739,1.71,2,14.13,58.49,Happy Blackberry Windmill,998.7987167,9.33,2,Average,
783030,9.99,37.536,41,804.068,1.73,5,14.06,56.33,Happy Blackberry Windmill,999.6563512,9.92,2,Average,
783608,11.3,36.969,39,804.107,1.71,4,14.61,54.28,Happy Blackberry Windmill,1000.810463,11.48,3,Low,
784031,10.57,35.435,39,802.93,1.74,3,14.7,54.57,Happy Blackberry Windmill,1000.449684,11.22,4,Low,
785284,9.99,58.19,58,800.781,1.84,5,14.48,56.90,Happy Blackberry Windmill,998.8777141,10.23,2,Low,
785568,10.57,49.166,40,800.045,1.69,5,14.33,55.13,Happy Blackberry Windmill,999.0657142,10.42,3,Average,
786325,10.86,36.437,60,803.531,1.73,2,14.06,57.38,Happy Blackberry Windmill,1001.199052,10.76,2,Average,
786728,12.24,21.252,39,803.865,1.91,5,14.22,52.76,Happy Blackberry Windmill,999.4051286,12.26,2,Low,
786849,8.75,57.423,51,801.96,1.65,5,14.22,58.84,Happy Blackberry Windmill,998.1376242,9.42,3,Low,
786909,8.83,34.914,46,801.181,1.69,2,14.17,58.78,Happy Blackberry Windmill,999.3766744,9.01,2,Average,
789014,10.64,39.36,38,805.4,1.74,3,14.96,56.26,Happy Blackberry Windmill,1001.313347,10.52,3,Low,
789875,11.81,33.044,29,793.048,1.8,4,14.85,52.70,Happy Blackberry Windmill,1002.550942,11.27,3,High,
790980,12.53,20.897,37,793.524,1.82,2,14.35,52.89,Happy Blackberry Windmill,999.7876095,12.26,2,Low,
791129,8.9,51.588,47,806.223,1.7,1,14.11,60.53,Happy Blackberry Windmill,1000.129345,8.59,2,Average,
791184,9.63,50.08,58,802.981,1.71,5,14.3,56.98,Happy Blackberry Windmill,999.4087458,9.74,2,Average,
792103,11.3,22.023,40,808.073,1.85,1,14.5,53.83,Happy Blackberry Windmill,1001.321812,11.21,2,Low,
793062,11.88,40.231,32,798.97,1.76,2,14.7,53.60,Happy Blackberry Windmill,999.9391738,11.35,2,Low,
793450,9.63,30.404,41,803.037,1.73,4,14.09,58.62,Happy Blackberry Windmill,1000.583062,10.26,2,Average,
795052,9.99,49.587,47,799.625,1.86,2,14.04,55.71,Happy Blackberry Windmill,999.6493281,10.65,2,Low,
796898,10.86,50.084,17,799.746,1.73,3,14.13,56.77,Happy Blackberry Windmill,1000.911076,11.33,6,Average,
798580,10.86,49.248,-10,800.363,1.85,2,14.81,56.30,Happy Blackberry Windmill,1000.571552,10.5,8,Low,
798581,9.92,33.715,28,796.239,1.83,5,15.2,54.92,Happy Blackberry Windmill,999.8538896,10.23,3,Low,
798667,10.5,29.816,23,795.372,1.79,5,14.06,55.86,Happy Blackberry Windmill,999.8799567,10.44,3,Low,
798744,11.01,40.856,51,801.959,1.65,4,14.35,56.63,Happy Blackberry Windmill,1000.346778,11.25,2,Average,
799344,10.86,27.679,37,804.766,1.75,3,14.39,55.97,Happy Blackberry Windmill,1000.524644,11.25,2,Average,
